"Tcea2",563,255,377,539,146,359,296,243,35,379,807,28,395,473,182
"Tceal3",285.805,132.603,152.922,270.546,73.796,148.649,123.614,121.453,40.786,114.722,278.996,14.383,173.324,165.81,107.154
"Tceal5",364.728,119.887,92.115,178.234,95,135.283,166.051,139,41,113.843,394.148,17.351,245.975,146,98.529
"Tceal6",486.468,121.51,132.963,247.22,127.204,157.068,164.335,109.547,20.214,141.435,342.856,14.266,261.701,204.19,133.316
"Tceal8",56,16,34,129,24,41,58,54,2,33,136,1,36,51,28
"Tceal9",97,24,29,37,22,23,34,58,1,37,85,6,120,44,16
"Tcf25",3136.059,977.411,917.77,2748.165,1065.3,978.411,1631.622,1518.059,151.813,1520.123,3235.512,185.793,2510.155,1508.924,721.006
"Tcf4",644,151,189,619.999,256,193,407,207,38,216,1092,36,487,309,137
"Tcp1",422,177,214,416,86,174,293,268,25,237,383,35,372,275,151
"Tcta",142,48,30,91,53,63,65,45,2,31,161,6,105,106,43
"Tcte1",2120.351,1008.826,882.965,3248.717,922.967,1041,1374.918,1177.807,195,1194.872,2656.793,105.988,2220.498,1269.908,772.919
"Tdg",120,56,96,137,47,69,91,82,12,101,190,9,171,109,74
"Tdp2",215.142,32.954,23.611,98.702,46.371,16.904,52.856,42.76,5.803,29.614,134.884,12.958,153.003,38.983,19.883
"Tecr",1420,845,1025,2048,525,872,1154,1047,96,1060,1713,101,1407.998,1266,666
"Tef",2156,673,602,1492,482,851,941,869,153,756,1937,121,1622,990,732
"Terf2ip",155,35,43,124,49,55,74,45,4,50,195,7,65,42,23
"Tesc",625,198,227,426,152,190,393,324,29,287,499,29,572,254,252
"Tesk1",114,54.603,68.581,114.387,61,49.83,73.462,79.831,9,44,101.983,3,127.703,64.55,79
"Tex264",212,69,77,141,55,90,88,129,13,89,211,9,146,126,82
"Tf",1229,309,440,1107,227,199,473,839,55,802,622,48,1447,396,328
"Tfb1m",429.948,188.734,155,441.176,115,191,280.096,240.011,19,186.005,364.815,21,335.288,198,151
"Tfip11",174,33,91,201,31,101,80,98,9,73,127,2,91,68,58
"Tfpt",97,23,29,80,22,39,29,33,1,23,67,0,82,32,48
"Tgfb2",524,189,155,380,108,173,251,179,27,187,615,32,403,180,123
"Thap11",121,25,51,87,47,50,82,45,2,38,138,5,98.015,64,26
"Thap3",152,50,48,91,28,39,64,59,13,49,135,3,123,32,48
"Thap7",87,29,54,48,18,30,69,56,3,50,70,7,57,75,29
"Them4",175,86,49,185,78,86,92,77,18,87,234,8,196,113,60
"Them6",189,98,121,311,48,98,119,171,15,173,283,22,224,188,93
"Thoc1",255.838,131.477,93.35,341.628,93.99,78.798,166.404,122.13,10.019,56.664,323.582,0,371.401,208.901,80.546
"Thoc3",253,106,142,154,73,91,117,114,23,131,273,13,169,215,129
"Thoc5",139,78,69,102,46,78,83,73,5,91,217,8,184,148,61
"Thoc7",104.001,13.002,19,35,16,36.124,35.243,23.002,0,22.01,80.004,2,51,27.003,21.285
"Thra",1435.621,603.51,596.331,1418.614,338.56,1047.058,1118.006,778.058,115,808.662,1855.414,89.427,1305.89,934.364,734.526
"Thrap3",218,32,65,199,53,62,88,128,14,91,215,11,166,124,35
"Thrsp",67,41,18,121,31,39,58,26,3,77,67,7,118,67,34
"Thtpa",338,113,170,242,86,129,160,78,19,152,290,21,196,230,125
"Thumpd3-as1",30,28,24,50,2,28,28,15,3,19,74,6,42,18,15
"Thy1",1650,858,1080,3082,616,872,1105,1162,129,1318,2120,127,1872,1141,633
"Thyn1",252,108,149,200,82,119,140,138,27,99,264,27,197,227,93
"Tial1",182,124,137,285,84,104,166,223,10,113,399,21,161,185,82
"Tiam1",657.01,138.06,143.014,489.045,108.01,162.256,195.422,159.001,21,153,466,26,455.001,298.012,91.308
"Ticam1",853.252,100.091,95.385,479.887,118.72,44.832,241.285,220.683,0,316.509,390.72,39.329,438.158,168.56,79.887
"Tigd2",186,58,60,175,44,67,133,53,17,49,207,12,233,100,54
"Tigd3",624.66,212.568,95.788,298.506,126.286,94.131,232.746,194.882,28.798,117.205,510.789,18.718,369.538,173.89,138.492
"Tigit",556.977,193.075,166.893,359.504,122.51,89.788,226.456,403.481,15.803,194.158,289.687,19.859,390.368,226.289,104.516
"Timm10",428,95,164,351,101,116,220,221,24,167,377,33,372,260,144
"Timm10b",61,20,25,31,28,55,24,11,6,44,23,3,36,31,18
"Timm13",369,200,137,365,104,189,318,213,22,187,440,23,353,283,167
"Timm17a",95.999,36,52,161.998,47,79,55.999,45.99,11,88.997,168.956,5,60,47,44
"Timm17b",46,15,32,40,31,32,42,12,0,23,44,4,32,33,8
"Timm22",152,42,29,90,34,37,50,73,6,50,138,8,157,44,37
"Timm29",365,162,160,393,97,220,238,222,26,155,381,21,414,226,156
"Timm50",43.002,38,54,112,17.001,44,61,87,9,70,60.259,3,38,83,45
"Timm8a1",66,42,13,60,16,10,65,48,11,32,78,5,69,65,15
"Timm8b",629.001,153,152,612,163,206,306,282,29,242,506,30,497,258,187
"Timmdc1",78,31,40,88,21,41,57,51,4,27,114,5,53,70,33
"Timp2",1659,663,521,1104,381,656,1120,811,51,881,1421,68,1070,658,457
"Timp4",46,28,49,43,28,53,36,25,1,15,51,9,63,28,20
"Tipin",46.995,12,11,24,34,57,15,10,0,14,74,0,17,22,8
"Tiprl",262,96,80,215,75,102,215,127,13,106,283,22,242,215,72
"Tkt",1637,433,497,1344,438,549,717,602,78,725,1570,80,1454,904,420
"Tlcd1",55,14,19,46,15,27,24,35,3,29,57,2,27,47,14
"Tlcd2",399.477,76.433,72.526,294.989,59.063,21.717,116.656,123.734,15.642,110.842,345.04,21.879,290.313,115.17,51.419
"Tlcd3b",115,124,91,166,51,142,93,62,18,120,256,16,118,175,122
"Tle2",67,37.999,40,90,27,53,70,37,6,35,73,5,104,81,50
"Tle5",2639.472,1252,1310.005,2875,803.019,1485,1781,1446.315,219,1565,2656.104,172,2422,2140.024,1136.017
"Tlk2",178,69,88,179,41,98,82,99,14,79,152,6,133,104,48
"Tlnrd1",76,36,36,120,24,47,52,71,7,45,95,5,81,72,30
"Tlr1",1847.885,623.493,410.521,1192.208,478.367,394.092,907.121,781.301,77.848,717.21,1266.85,58.46,1755.421,718.033,441.316
"Tlr10",709.073,230.188,123.313,687.6,292.88,127.954,246.04,205.122,14.552,194.123,523.826,30.248,471.61,223.516,130.745
"Tm2d1",196,64,55,246,58,122,128,116,12,80,222,7,210,126,41
"Tm2d2",194,28,25,169,39,29,47,31,4,37,141,9,104,31,24
"Tm2d3",940,442,344,1164,364,425,562,619,79,509,1041,79,1093,651,389
"Tm9sf2",509,116,132,595,132,129,195,227,25,228,499,41,451,197,112
"Tma7",577.861,183.984,200.638,809.644,265.449,278.627,387.215,271.964,50.997,329.996,827.739,36,555.622,388.43,140.5
"Tmbim4",67,12,13,42,11,28,26,16,4,17,48,5,22,32,13
"Tmbim6",247,52,86,283,84,66,122,138,23,138,262,18,300,156,63
"Tmcc2",590,216,203,436,134,216,390,287,37,264,548,30,526,286,188
"Tmed1",45.297,22.116,24.061,18.08,5.011,7.028,16.936,8.967,0,55,26.091,1,13.091,36.399,26
"Tmed2",190,71,72,131,85,73,84,95,15,98,235,7,115,98,64
"Tmed3",49,13,25,12,13,33,5,29,3,15,55,5,17,17,24
"Tmed4",45,11,34,63,37,10,32,20,10,19,51,1,81,21,32
"Tmed9",725,188,207,554,171,200,205,253,36,179,620,20,473,318,170
"Tmem100",95,25,63,61,33,43,49,64,10,52,111,13,99,59,39
"Tmem101",155.678,69.395,61.328,51.352,36.678,26.858,17.075,116.821,0,59.597,125.933,0,66.948,30.663,18.069
"Tmem106c",176,110,50,130,43,104,115,100,9,112,187,9,100,71,47
"Tmem109",155,83,94,155,45,96,163,108,7,91,149,10,151,66,22
"Tmem11",375,104,100,223,83,108,160,164,26,102,298,23,332,190,106
"Tmem114",27,5,13,17,15,16,12,13,1,19,47,4,15,19,26
"Tmem115",40,49,24,98,26,42,27,17,1,31,58,4,14,36,9
"Tmem116",40.707,27.571,0,4.958,32.779,32.114,48.163,102.037,0,67.826,145.51,3.111,49.287,22.295,26.271
"Tmem120a",64,33,18,36,7,23,36,33,5,19,19,0,21,37,14
"Tmem121",117,56,68,113,68,66,70,41,11,92,125,12,166,76,54
"Tmem121b",318,105,109,394,100,92.145,163,171,7,141,261,19,227,153,84
"Tmem127",240,55,49,155,46,82,91,77,21,99,211,3,220,94,62
"Tmem130",1158.258,365.828,412.633,1086.285,300.945,494.251,605.98,449.433,69.013,381.356,1169.673,62,837.975,610.247,393.762
"Tmem132a",222,111,58,299,75,102,177,167,14,180,252,13,251,163,93
"Tmem134",150,20,61,100,36,73,50,61,8,71,129,10,97,75,29
"Tmem141",44,24,32,32,11,27,31,21,8,33,78,5,66,33,15
"Tmem145",270,160,103,179,97,172,147,89,18,116,371,24,175,294,117
"Tmem147",279,93,112,316,89,122,182,148,19,129,229,9,186,194,185
"Tmem14a",1027,597,428,1117,277,469,557,579,84,648,1233,72,831,705,486
"Tmem14c",439,119,193,334,101,106,194,200,22,220,520,27,420,209,167
"Tmem150a",65,21,16,76,23,17,27,25,4,49,98,0,54,46,9
"Tmem150b",1687,736,734.912,1509,545,818,1009,924.439,112,858.969,1692,118.979,1294,1321.886,624
"Tmem151a",392,118,115,317,78,110,174,196,7,199,259,16,216,176,128
"Tmem160",584,345,374,643,168,416,556,471,32,409,611,40,412,697,361
"Tmem175",157,73,54,163,58,59,78,88,7,74,173,5,162,113,63
"Tmem176a",177,63,107,191,39,84,114,78,12,79,143,6,143,118,42
"Tmem176b",91,34,31,86,38,37,20,17,4,48,136,4,46,67,17
"Tmem178a",449,217,279,483,172,241,260,333,27,275,461,24,429,214,168
"Tmem179",413.803,106.918,110.856,377.051,106.863,124.505,174.629,169.794,25.175,186.163,398.789,27.265,324.11,253.275,89.846
"Tmem181",325,96,112,376,59,125,163,121.396,19,168,268.23,15,225,181,63
"Tmem183a",318,195,104,322,120,124,190,165,13,165,335,15,345,195,91
"Tmem184b",138,61,100,154,52,93,104,77,14,114,209,7,142,98,39
"Tmem192",78,43,32,54,30,33,48,39,2,53,83,2,42,52,48
"Tmem198",324,210,240,376,130,195,363,227,18,193,415,18,427,217,136
"Tmem199",109,21,54,151,24,40,45,52,6,45,120,6,79,58,30
"Tmem200b",113.892,59.079,65.251,92.994,45.238,50.065,57.999,35.995,6,31.924,127.988,3.999,69.947,33.97,33.995
"Tmem203",32,25,17,50,7,8,32,21,2,17,34,5,94,13,2
"Tmem205",180,69,82,150,32,76,86,106,15,28,132,10,130,142,35
"Tmem208",207,121,92,234,76,87,110,168,15,149,284,11,174,147,87
"Tmem216",30,13,22,25,14,21,10,9,2,4,12,3,17,14,5
"Tmem218",80,26,37,52,31,41,30,45,9,57,157,9,42,34,30
"Tmem219",74,34,19,67,16,25,33,17,0,27,26,3,22,24,15
"Tmem222",73,48,63,104,42,57,59,64,8,54,123,5,95,62,24
"Tmem223",34,28,28,38,7,38,35,21,6,20,84,9,96,58,28
"Tmem229b",80.001,65.363,79,173.009,71,76,54,71,13,99.003,204,5,72,100.153,67
"Tmem230",154.859,29.592,37.01,145,27,57,84.022,72,6,71.01,169.954,11,113.165,70.012,44
"Tmem240",99,73,100,83,38,63,129,65,15,110,110,8,107,87,53
"Tmem242",118.044,16,20,76.002,32.249,27,34,48.055,3,43.036,47.096,1,47.056,54.897,26
"Tmem243",130,33,59,137,49,67,91,50,7,53,197,8,132,64,47
"Tmem250",235,174,173,292,77,153,165,260,31,239,338,11,317,209,88
"Tmem254",78,48,33,107,45,54,66,44,9,60,95,6,95,34,27
"Tmem255b",34,0,8,50,11,8,17,12,2,5,22,1,23,2,10
"Tmem256",311,40,98,405,97,72,126,123,11,95,211,18,203,129,61
"Tmem258",222,44.997,42,109.017,33,62,105.953,85.201,6,62,158,5,183.97,46,32
"Tmem259",129,101,55,125,52,89,91,34.003,10,88,156.003,7,54,155.001,54
"Tmem263",104,68,49,189,52,98,109,48,13,85,137,14,81,99,68
"Tmem269",2854.395,419.662,262.843,1701.967,695.174,274.555,766.469,729.111,30.774,590.42,1568.118,117.666,1687.067,487.874,196.196
"Tmem271",158,70,32,202,38,52,87,61,6,68,123,6,124,122,32
"Tmem30a",366,83,88,350,106,79,116,144,6,123,346,16,283,146,65
"Tmem33",474.891,159.912,78.642,377.187,117.902,79.827,220.71,165.471,19.048,143.029,374.728,12.46,420.912,140.441,39.211
"Tmem35a",1255,332,433,951,305,418,563,400,53,516,1384,66,911,602,334
"Tmem38a",239,124,106,262,86,126,154,123,21,127,296,18,243,174,118
"Tmem41a",174,25,90,121,28,64,87,78,8,84,122,8,133,64,54
"Tmem41b",105,41,44,108,30,63,76,91,8,59,152,9,73,102,72
"Tmem42",58,26,27,42,15,26,30,41,4,46,94,3,28,54,14
"Tmem44",96.945,42.794,66.545,73.195,38.261,56.514,69.429,80.603,10.052,44.144,216.663,2.033,88.743,64.137,50.55
"Tmem50a",1183,413,459,918,340,455,643,491,69,590,1233,89,992,647,347
"Tmem50b",213,56,72,154,85,67,114,95,10,71,185,12,147,129,62
"Tmem54",753,617,650,855,297,454,717,455,66,680,1138,77,785,1013,364
"Tmem59",961,190,201,705,257,259,298,389,49,330,823,42,644,416,173
"Tmem59l",1053,291,330,1261,335,324,507,437,54,513,1074,59,930,502,291
"Tmem60",35,25,22,54,19,30,42,37,6,26,45,2,32,24,32
"Tmem63b",324,56,81,218,52,82,102,69,14,77,271,25,211,98,24
"Tmem63c",208.402,71.869,84.805,181.83,56.616,61.533,124.714,101.43,10.158,62.933,146.561,10.045,148.042,70.124,65.631
"Tmem65",182,108,104,279,74,89,167,77.99,22,119,170,15,214,118,60
"Tmem70",182.074,46.788,27.005,132.768,39.125,88,71.866,80.09,10.586,77.031,175.518,14.004,98.202,57.866,57.06
"Tmem88",354.999,187.999,174,317.997,125.999,252.999,267.998,262.997,33,195.394,436.237,36,390.998,280.908,110
"Tmem9",196,90,82,232,39,130,101,109,13,113,293,15,105,150,116
"Tmem91",23,6,6,16,15,28,35,32,1,2,9,0,13,7,13
"Tmem97",55,32,58,114,15,50,62,46,1,24,76,1,98,36,21
"Tmem98",84,16,21,40,19,28,18,26,1,34,43,3,59,48,20
"Tmem9b",268,142,129,337,89,138,170,191,28,140,296,15,249,246,72
"Tmod1",148.007,74.208,30.852,180.053,37.01,48.706,82.428,58.583,10,60.449,80.399,8.209,91.86,78.498,40.148
"Tmod2",1854.907,563.296,409.506,1098.084,394.28,532.969,693.51,679.476,70.352,778.433,1419.294,59.62,1175.112,733.816,549.702
"Tmsb10",1293.735,395.516,391.648,1050.531,257,389.998,763.79,679.692,48,569.028,993.532,53,821.672,547.881,390.053
"Tmsb15b2",17,26,3,10,8,8,32,13,1,15,20,4,21,33,6
"Tmsb4x",4458,1048.965,1323,3472,1064.033,1159,1495,1719,247,1466.479,4112,276,2977,1776.84,992
"Tmub1",238,67,80,146,42,67,127,83,9,104,207,7,165,89,60
"Tmub2",488.85,241.962,351.848,407.784,94.961,246.949,305.979,222.844,13,226.893,562.874,32,314.546,268.968,191.996
"Tmx1",455,101,110,271,97,102,204,190,18,134,531,10,287,198,111
"Tnfaip1",269,86,110,158,50,89,107,158,12,129,178,8,153,129,126
"Tnfaip8",119.717,60.031,53.902,90.466,37.368,39.221,62.046,29.882,5.126,59.387,134.256,7.778,152.008,123.822,31.425
"Tnfsf13",82,34,56,154,41,28,51,49,3,84,93,7,129,82,10
"Tnip1",152,92,75,106,36,88,99,79,2,89,105,15,106,93,49
"Tnk2",903,342,336,786,312,407,564,295,44,430,1054,70,798,576,344
"Tnks2",434,163,156,344,121,231,239,230,24,251,506,19,314,318,150
"Tnnc2",186,151,101,412,128,126,178,164,8,249,316,11,366,199,121
"Tnnt1",87,5,12,8,11,15,21,30,1,24,53,3,42,21,29
"Tnpo2",730,543,534,766,305,754,553,636,59,638,1103,45,599,671,457
"Tnpo3",374.824,73,140.148,304.411,92.003,77,150.002,154.719,13,149.01,458.101,16,221.198,164.014,111.099
"Tob2",62,42,21,99,31,72,34,73,5,47,150,3,84,59,17
"Tom1l2",1052.688,369.035,393.653,1069.896,304.64,528.588,637.555,411.315,70.001,516.453,1155.653,35.002,1125.724,513.142,432.452
"Tomm20",525,138,143,457,127,154,254,237,28,190,469,25,373,277,151
"Tomm22",338,66,106,305,69,108,108,126,16,159,323,25,246,162,76
"Tomm34",458,265,248,466,143,236,382,288,45,306,405,22,463,256,172
"Tomm40",57,23,29,112,38,18,34,29,0,45,79,2,116,51,7
"Tomm40l",378.252,201.193,159.618,540.182,167.176,202.394,424.337,283.156,34.23,304.005,567.581,17.322,502.848,307.409,176.644
"Tomm5",270,66,55,150,53,81,67,78,18,86,199,8,94,115,51
"Tomm6",313,192,163,454,131,179,320,184,24,210,575,27,373,282.955,187
"Tomm7",1038,395,303,863,304,346,567,525,62,508,1256,66,1005,479,300
"Top3a",171.07,68.144,85.682,197.647,37.535,22.082,85.326,87.603,4.416,78.503,138.147,4.665,92.533,54.635,30.847
"Top3b",130,64,113,118,60,77,134,104,6,93,143,4,109,124,61
"Tor1a",95,19,19,36,17,23,52,27,4,39,53,2,54,24,21
"Tor1aip2",89,41,33,120,27,42,57,27,2,54,93,5,109,97,57
"Tp53i11",147.431,24.039,40.24,109.167,44.143,42.113,65.167,47.117,4,53.974,204.065,10,61.079,43.094,21
"Tpd52",287,95,122,233,93,141,173,154,20,102,335,22,256,119,83
"Tpd52l1",60,13,28,93,15,31,39,26,4,20,44,7,60,12,22
"Tpd52l2",136,50,103,149,58,46,75,69,12,40,224,15,127,96,61
"Tpd52l3",118.029,49.989,12.694,115.189,38.373,19.627,44.014,80.179,0,37.304,63.92,0,87.356,29.098,14.011
"Tpgs1",135,86,39,111,31,61,68,61,7,130,128,14,181,45,48
"Tpgs2",109,37,53,227,51,64,77,39,6,72,160,6,117,111,40
"Tpi1",1479.416,476.359,463.787,1473.28,408.348,485.937,772.025,674.144,72.941,589.449,1357.676,74.959,1091.404,678.245,558.801
"Tpm1",349.634,111.249,143,362.137,104.49,201.487,156,151,28,211.839,389.249,10,351.973,298.265,130.458
"Tpm2",76,22,37,66.999,19,28,33,37,4,12,113,10,46,51,32
"Tpm3",486,157,236,560,143,208,293,255,30,226,653,27,418,273,169
"Tpmt",722.746,135.247,149.966,649.536,249.756,115.691,212.451,222.67,23.188,142.053,649.362,40.675,433.938,207.81,124.231
"Tpp1",157.585,63.392,39.722,164.441,51.172,49.163,82.834,113.288,11.736,60.673,148.034,13.574,132.916,55.677,41.879
"Tppp",965.027,470.257,360.039,1015.231,377,425.663,765.472,675.039,54.981,625.978,914.067,62,1088.755,617.854,369.024
"Tppp3",57,11,32,43,19,22,38,25,1,22,80,0,38,23,9
"Tpra1",60,49,56,71,37,39,51,28,5,73,174,9,67,100,12
"Tprg1l",482,143,207,445,157,236,220,227,36,231,542,25,386,319,169
"Tprkb",76.986,37.006,44.885,57,33.994,54.992,40.999,38,6,36.996,46,6,97.984,40.989,34.719
"Tpsg1",45,22,7,81,9,35,8,23,3,6,18,3,26,14,5
"Tpt1",464.902,100.814,157.604,668.538,140.433,175.415,223.109,233.055,19.156,211.44,471.983,21.015,475.033,231.269,127.448
"Tra2a",823.614,345.018,270.884,774.821,248.772,318.103,434.782,439.391,36.754,394.069,946.27,46.444,628.137,398.484,242.581
"Tra2b",238,68,59,199.012,82,80,99.06,109,18,93.848,297.998,9,222,103,89
"Trabd",62,49,30,120,28,57,55,24,3,47,71,3,61,74,22
"Trafd1",168,63,75,149,52,154,123,55,15,88,241,11,136,120,55
"Traip",149,66,32,34,36,66,63,43,10,39,97,6,95,31,29
"Trak1",499.408,224.886,274.293,413.257,199.803,249.77,293.893,203.575,32.367,316.068,598.13,26.388,510.206,475.531,179.793
"Trak2",423,128,108,424,98,120,130,203,21,193,396,26,334,175,72
"Trap1",167,67,81,156,57,112,72,68,19,79,176,13,107,92,59
"Trappc1",82,18,27,100,10,40,36,27,1,27,108,4,81,48,12
"Trappc13",70,9,48,112,27,36,30,33,7,58,111,7,94,75,29
"Trappc14",172,94,108,217,49,84,113,123,3,116,220,12,185,223,66
"Trappc2",99,32,35,102,30,19,28,43,6,28,111,1,63,35,30
"Trappc2l",212,80,66,272,52,98,93,112,12,117.343,196,6,122,160,94
"Trappc3",734,239,276,613,177,342,414,450,32,329,809,38,611,453,184
"Trappc4",176,73,89.001,230.37,45,71.218,103.15,60,14,94.006,261.192,5,223.077,136,103.026
"Trappc5",116,28,54,155,59,63,68,53,6,57,219,4,111,77,68
"Trappc6a",118,33,82,108,29,54,115,33,3,54,140,10,120,89,39
"Trappc9",374,124,129,272,85,125,160,148,11,131,308,14,268,201,154
"Treh",187,75.985,62,287,65.977,104,135.898,111,15,101.853,233,9,156.698,122.985,50.974
"Trem2",37,16,13,37,17,24,17,25,2,27,17,1,31,27,13
"Trex1",69,34,28,83,9,48,26,52,2,75,61,2,108,37,28
"Triap1",79,7,40,73,17,25,42,31,5,29,56,8,57,38,21
"Trib2",117,59,64,168,58,55,98,87,4,87,205,10,197,142,72
"Trim14",1299.295,210.439,128.544,568.246,215.632,143.527,396.206,441.964,46.154,437.23,881.827,113.507,939.793,264.876,173.477
"Trim2",473.833,127.944,149,653,141.406,157.9,234,176,29,187,487.038,23,278,246,133
"Trim27",113,20,38,67,16,28,21,36,12,49,107,5,43,33,18
"Trim28",353,148,161,487,130,179,184,116,29,204,396,27,250,224,106
"Trim3",129,38,73,167,27,33,65,49,14,45,141,6,108,61,23
"Trim32",347,91,154,310,72,195,173,186,16,203,489,21,350,182,135
"Trim35",252,84,78,350,70,85,135,147,16,87,332,17,245,154,63
"Trim37",469,210,197,770.001,139,184.01,245.001,310.999,28,305.003,544.005,26,393,323.526,188
"Trim41",371,102,120,288,85,111,166,111,20,134,475,21,200,164,111
"Trim54",177,30,81,119,18,137,80,92,15,39,120,14,35,167,102
"Trim9",253,105,103,289,58,109,135,135,14,99,208,15,188,123,55
"Trir",158.399,70.742,62.681,204.231,62.47,69.044,107.722,88.911,7.738,109.029,114.413,11.781,118.779,191.857,48.991
"Trmt10b",47,36,13,27,25,14,35,10,4,11,58,3,27,37,9
"Trmt112",554,236,320,507,158,330,414,332,43,354,641,31,447,367,160
"Trmt61a",118,73,50,63,30,82,56,62,10,82,212,5,195,75,62
"Trnau1ap",455.205,103.504,152.488,370.547,126.22,170.58,270.793,236.536,37.993,206.191,342.023,25.078,348.711,266.472,125.039
"Trnp1",559,236,327,649,128,272,286,265,32,284,654,36,443,443,253
"Tro",573,134,197,454,132,282,235,241,39,172,719,52,407,384,214
"Trpm2",182,83,107,196,55,75,120,73,18,110,322,19,176,133,84
"Trub2",82.768,14.013,25.998,37.153,28.904,20.848,33.232,47.74,5,21,109.963,3,74.121,53.516,19.466
"Tsc2",266.001,78,59,309,74,102,120,193,12,120,258.001,10,238,178,56
"Tsc22d1",788.711,325.018,347.031,867.831,200.887,449.103,439.174,411.755,58.767,373.754,978.291,47.3,575.9,517.531,286.102
"Tsc22d3",106,67,75,212,63,63,80,52,8,69,188,17,135,166,81
"Tsen34",461,247,272,406,125,266,251,274,38,300,559,20,355,388,193
"Tsfm",58.001,8,8,48,33,14,25,25,8,32,38,3,29,35,28
"Tsg101",293,129,194,220,102,177,169,173,28,166,389,28,173,224,204
"Tsnax",160,36,6,152,37,25,37,47,3,24,123,6,166,28,9
"Tspan13",311.699,108,75.457,188.018,73.789,170.674,149.472,131.978,12,126.638,252.474,5,175.803,127.805,68.986
"Tspan17",375,171,201,502,104.001,210,181,182,25.015,270.354,520.256,17,319.002,237,143
"Tspan2",258,84,96,172,21,79,87,129,13,106,130,15,232,100,52
"Tspan3",1055,328,379,966,280,487,494,475,52,439,1118,50,824,482,319
"Tspan5",354.976,118.432,141.892,675.663,118.925,97.018,148.037,214.282,22.362,167.625,444.382,19.052,419.135,227.741,90.786
"Tspan7",1404,328,393,1343,430,395,693,663,68,564,1412,77,1347,577,290
"Tspo",19,3,16,25,8,7,12,16,4,11,35,0,15,13,9
"Tspoap1",778.726,341.008,302.014,897.156,294.002,418.028,611.057,336.369,60,387.297,975.382,53,740.927,599.01,327.897
"Tspyl1",373,225,296,451,86,238,242,252,30,231,441,22,361,321,174
"Tspyl2",284,87,120,168,64,92,83,77,28,80,233,12,123,138,68
"Tspyl4",153,41,53,319,41,56,64,53,24,93,374,5,135,72,28
"Tsr2",442,106,121,300,140,145,198,159,18,180,323,15,286,191,162
"Tsr3",68,39,62,96,50,58,31,63,5,45,132,5,57,73,35
"Tssc4",181,50,46,126,64,111,118,65,8,114,184,22,201,129,58
"Tst",291,73,148,235,78,108,143,179,18,153,231,5,170,144,84
"Tstd1",54.672,5.565,14.927,25.119,3.452,10.571,7.791,12.763,0.844,13.785,20.769,1,24.608,23.286,9.271
"Tstd3",1027.033,304.175,171.109,367.371,159.932,229.641,341.628,331.746,55.321,228.238,622.717,24.686,626.07,340.28,231.692
"Ttc1",233,102,100,185,58,47,116,94,20,79,189,18,186,171,62
"Ttc13",264,88,107,145,44,123,147,80,29,60,240,20,176,99,114
"Ttc19",121,49,65,170,34,71,85,66,11,56,113,8,85,95,54
"Ttc3",1957,1033,783,2267,720.127,1177,1981,1247.969,133,1057,3315.006,144,2415.011,1606.994,858
"Ttc39c",121,23,42,78,18,37,38,46,3,47,137,4,58,19,25
"Ttc7b",391.665,101.929,93.883,252,118.508,149.033,167.339,183.452,20,121,262.871,16,162.684,222.989,89.042
"Ttc9b",601,274,192,701,162,217,426,378,39,473,446,35,473,302,256
"Tti1",205.008,58,98.005,140,41,63,93.085,78,18,75.004,203,9,143.001,67,43.015
"Ttl",706,210,293,712,293,194,540,550,56,354,851,44,716,439,221
"Ttll1",64,41,57,135,33,25,54,57,2,61,93,9,91,69,26
"Ttll11",210,32,53,129,36,78,64,71,2,64,179,4,100,61,19
"Ttll5",170,56,52,178,52,20,81,109,7,72,142,9,150,99,75
"Ttll7",1136.122,263,482.002,1084.002,287.403,344,577,557,88,516.628,1060.233,64,854.175,619.149,304
"Ttr",50,74,18,126,7,16,32,66,2,58,28,0,43,12,20
"Ttyh1",1826,369,463,2059,437,534,627,638,107,648,2048,86,1579,803,442
"Ttyh3",286,88,97,306,83,91,116,175,11,151,232,5,262,156,57
"Tuba1a",5988.393,1644.204,2079.363,5882.775,1699.851,1700.599,3248.471,2478.118,273.394,2825.661,5365.772,268.234,6240.79,2656.924,1275.812
"Tuba1b",6961.533,2027.781,2169.621,7864.129,2274.128,2056.401,3509.529,3702.856,368.606,3354.038,7329.154,320.752,6624.474,4001.052,1651.171
"Tuba1c",79.074,17.014,31.015,71.096,18.02,28,25,23.026,4,29.302,56.074,8.013,60.736,61.024,22.018
"Tuba4a",3740,1693,1542,4019,1283,1379,2413,2191,246,2175,4008,214,3587,2419,1366
"Tuba8",126,24,28,141,40,53,46,75,4,53,163,12,134,78,57
"Tubb2a",4032.45,812.516,738.818,2746.375,883.292,817.284,1702.411,1422.791,185.796,1432.814,2372.661,126.805,3015.439,1236.446,644.851
"Tubb2b",2731.549,1393.484,1214.182,2056.625,780.708,1303.716,1640.589,1956.206,128.204,1950.186,2876.339,185.195,2960.556,1454.557,968.149
"Tubb3",2517.008,1550,1211,2779,687,1106,1391,1787.997,168,1887.044,2412,128,1743.005,1402.004,1122
"Tubb4a",1413.666,580.327,629.18,1286.005,317,578.566,748.243,864.711,64,995,1127.243,63.015,1289.335,823.001,532.751
"Tubb5",3277.992,2244,1686,3492,1732,2010,2905,2255.004,209,2452.956,4011,233,3731,4109.994,1560
"Tubg1",231,70,111,213,56,79,119,88,15,95,190,6,187,88,78
"Tubg2",103,28,23,46,25,42,29,45,2,25,71,8,53,43,15
